tax_id	GeneID	LocusTag	Ensembl	description	Symbol_from_nomenclature_authority	Full_name_from_nomenclature_authority	Nomenclature_status	Other_designations		Metabolic?
9606	ITPA	C20orf37|HLC14-06-P|My049|dJ794I6.3	ENSG00000125877	inosine triphosphatase (nucleoside triphosphate pyrophosphatase)	ITPA	inosine triphosphatase (nucleoside triphosphate pyrophosphatase)	O	ITPase|NTPase|inosine triphosphatase-A|inosine triphosphate pyrophosphohydrolase|non-canonical purine NTP pyrophosphatase|non-standard purine NTP pyrophosphatase|nucleoside-triphosphate diphosphatase|putative oncogene protein HLC14-06-P	20150705	Y
9606	MGME1	C20orf72|DDK1|MTDPS11|bA504H3.4	ENSG00000125871	mitochondrial genome maintenance exonuclease 1	MGME1	mitochondrial genome maintenance exonuclease 1	O	-	20150705	Y
9606	PCSK2	NEC 2|NEC-2|NEC2|PC2|SPC2	ENSG00000125851	proprotein convertase subtilisin/kexin type 2	PCSK2	proprotein convertase subtilisin/kexin type 2	O	KEX2-like endoprotease 2|prohormone convertase 2	20150704	Y
9606	STK35	CLIK1|STK35L1	ENSG00000125834	serine/threonine kinase 35	STK35	serine/threonine kinase 35	O	CLIK-1|CLP-36 interacting kinase|CLP-36-interacting kinase 1|PDLIM1-interacting kinase 1|serine threonine kinase 35 long form|serine/threonine-protein kinase 35 L1	20150705	Y
9606	DTD1	C20orf88|DUE-B|DUEB|HARS2|bA379J5.3|bA555E18.1|pqn-68	ENSG00000125821	D-tyrosyl-tRNA deacylase 1	DTD1	D-tyrosyl-tRNA deacylase 1	O	D-tyrosyl-tRNA deacylase 1 homolog|DNA-unwinding element-binding protein B|histidyl-tRNA synthase-related|histidyl-tRNA synthetase 2	20150705	Y
9606	TGM3	TGE	ENSG00000125780	transglutaminase 3	TGM3	transglutaminase 3	O	"E polypeptide, protein-glutamine-gamma-glutamyltransferase|TG(E)|TGase E|TGase-3|transglutaminase E|transglutaminase-3"	20150705	Y
9606	PANK2	C20orf48|HARP|HSS|NBIA1|PKAN	ENSG00000125779	pantothenate kinase 2	PANK2	pantothenate kinase 2	O	Hallervorden-Spatz syndrome|pantothenic acid kinase 2	20150705	Y
9606	GPCPD1	GDE5|GDPD6|PREI4	ENSG00000125772	glycerophosphocholine phosphodiesterase 1	GPCPD1	glycerophosphocholine phosphodiesterase 1	O	glycerophosphocholine phosphodiesterase GDE1 homolog|glycerophosphodiester phosphodiesterase 5|preimplantation protein 4|putative glycerophosphocholine phosphodiesterase GPCPD1|putative glycerophosphodiester phosphodiesterase 5	20150705	Y
9606	ATG4C	APG4-C|APG4C|AUTL1|AUTL3	ENSG00000125703	"autophagy related 4C, cysteine peptidase"	ATG4C	"autophagy related 4C, cysteine peptidase"	O	"APG4 autophagy 4 homolog C|ATG4 autophagy related 4 homolog C|AUT-like 1, cysteine endopeptidase|AUT-like 3 cysteine endopeptidase|autophagin-3|autophagy-related cysteine endopeptidase 3|autophagy-related protein 4 homolog C"	20150705	Y
9606	CLPP	DFNB81|PRLTS3	ENSG00000125656	caseinolytic mitochondrial matrix peptidase proteolytic subunit	CLPP	caseinolytic mitochondrial matrix peptidase proteolytic subunit	O	"ATP-dependent protease ClpAP, proteolytic subunit, human|ClpP caseinolytic peptidase ATP-dependent, proteolytic subunit|ClpP caseinolytic peptidase, ATP-dependent, proteolytic subunit homolog|ClpP caseinolytic protease, ATP-dependent, proteolytic subunit homolog|endopeptidase Clp|putative ATP-dependent Clp protease proteolytic subunit, mitochondrial"	20150705	Y
9606	MBOAT7	BB1|LENG4|LPIAT|LRC4|MBOA7|OACT7|hMBOA-7	ENSG00000125505	membrane bound O-acyltransferase domain containing 7	MBOAT7	membrane bound O-acyltransferase domain containing 7	O	1-acylglycerophosphatidylinositol O-acyltransferase|LPLAT 7|bladder and breast carcinoma-overexpressed gene 1 protein|h-mboa-7|leukocyte receptor cluster (LRC) member 4|lyso-PI acyltransferase|lysophosphatidylinositol acyltransferase|malignant cell expression-enhanced gene/tumor progression-enhanced	20150705	Y
9606	PPP1R12C	LENG3|MBS85|p84|p85	ENSG00000125503	"protein phosphatase 1, regulatory subunit 12C"	PPP1R12C	"protein phosphatase 1, regulatory subunit 12C"	O	"leukocyte receptor cluster (LRC) encoded novel gene 3|leukocyte receptor cluster (LRC) member 3|myosin-binding subunit 85|protein phosphatase 1 myosin-binding subunit of 85 kDa|protein phosphatase 1 myosin-binding subunit p85|protein phosphatase 1, regulatory (inhibitor) subunit 12C"	20150705	Y
9606	NT5C	DNT|DNT1|HEL74|P5N2|PN-I|PN-II|UMPH2|cdN|dNT-1	ENSG00000125458	"5', 3'-nucleotidase, cytosolic"	NT5C	"5', 3'-nucleotidase, cytosolic"	O	"5' nucleotidase, deoxy (pyrimidine), cytosolic type C|cytosolic 5',3'-pyrimidine nucleotidase|deoxy-5'-nucleotidase 1|epididymis luminal protein 74|uridine 5'-monophosphate phosphohydrolase 2|uridine 5-prime monophosphate hydrolase 2"	20150701	Y
9606	HS3ST3B1	3-OST-3B|3OST3B1|h3-OST-3B	ENSG00000125430	heparan sulfate (glucosamine) 3-O-sulfotransferase 3B1	HS3ST3B1	heparan sulfate (glucosamine) 3-O-sulfotransferase 3B1	O	heparan sulfate 3-O-sulfotransferase 3B1|heparan sulfate D-glucosaminyl 3-O-sulfotransferase 3B1	20150704	Y
9606	ATP5S	ATPW|FB|HSU79253	ENSG00000125375	"ATP synthase, H+ transporting, mitochondrial Fo complex, subunit s (factor B)"	ATP5S	"ATP synthase, H+ transporting, mitochondrial Fo complex, subunit s (factor B)"	O	"ATP synthase coupling factor B, mitochondrial|ATP synthase coupling factor B-like 1|ATP synthase, H+ transporting, mitochondrial F0 complex, subunit s (factor B)|ATP synthase-coupling factor B|mitochondrial ATP synthase regulatory component factor B"	20150704	Y
9606	CLYBL	CLB	ENSG00000125246	citrate lyase beta like	CLYBL	citrate lyase beta like	O	beta-methylmalate synthase|malate synthase	20150705	Y
9606	GOT2	KAT4|KATIV|mitAAT	ENSG00000125166	"glutamic-oxaloacetic transaminase 2, mitochondrial"	GOT2	"glutamic-oxaloacetic transaminase 2, mitochondrial"	O	"FABP-1|FABPpm|aspartate aminotransferase 2|aspartate transaminase 2|fatty acid-binding protein|glutamate oxaloacetate transaminase 2|glutamic-oxaloacetic transaminase 2, mitochondrial (aspartate aminotransferase 2)|kynurenine aminotransferase 4|kynurenine aminotransferase IV|kynurenine--oxoglutarate transaminase 4|kynurenine--oxoglutarate transaminase IV|mAspAT|plasma membrane-associated fatty acid-binding protein|transaminase A"	20150705	Y
9606	RPP40	RNASEP1|bA428J1.3	ENSG00000124787	ribonuclease P/MRP 40kDa subunit	RPP40	ribonuclease P/MRP 40kDa subunit	O	"RNase P subunit 1|RNaseP protein p40|ribonuclease P (40 kD)|ribonuclease P, 40kD subunit|ribonuclease P1"	20150705	Y
9606	RIOK1	AD034|RRP10|bA288G3.1	ENSG00000124784	RIO kinase 1	RIOK1	RIO kinase 1	O	-	20150705	Y
9606	GLO1	GLOD1|GLYI|HEL-S-74	ENSG00000124767	glyoxalase I	GLO1	glyoxalase I	O	S-D-lactoylglutathione methylglyoxal lyase|aldoketomutase|epididymis secretory protein Li 74|glx I|glyoxalase domain containing 1|ketone-aldehyde mutase|lactoyl glutathione lyase|methylglyoxalase	20150705	Y
9606	CDKN1A	CAP20|CDKN1|CIP1|MDA-6|P21|SDI1|WAF1|p21CIP1	ENSG00000124762	"cyclin-dependent kinase inhibitor 1A (p21, Cip1)"	CDKN1A	"cyclin-dependent kinase inhibitor 1A (p21, Cip1)"	O	CDK-interacting protein 1|CDK-interaction protein 1|DNA synthesis inhibitor|melanoma differentiation associated protein 6|wild-type p53-activated fragment 1	20150705	Y
9606	GNMT	-	ENSG00000124713	glycine N-methyltransferase	GNMT	glycine N-methyltransferase	O	HEL-S-182mP|epididymis secretory sperm binding protein Li 182mP	20150705	Y
9606	AARS2	AARSL|COXPD8|LKENP|MT-ALARS|MTALARS	ENSG00000124608	"alanyl-tRNA synthetase 2, mitochondrial"	AARS2	"alanyl-tRNA synthetase 2, mitochondrial"	O	"alanine tRNA ligase 2, mitochondrial (putative)|alanyl-tRNA synthetase 2, mitochondrial (putative)|alanyl-tRNA synthetase like|probable alanyl-tRNA synthetase, mitochondrial"	20150705	Y
9606	OARD1	C6orf130|TARG1|dJ34B21.3	ENSG00000124596	O-acyl-ADP-ribose deacylase 1	OARD1	O-acyl-ADP-ribose deacylase 1	O	O-acetyl-ADP-ribose deacetylase C6orf130|terminal ADP-ribose protein glycohydrolase 1	20150705	Y
9606	NQO2	DHQV|DIA6|NMOR2|QR2	ENSG00000124588	"NAD(P)H dehydrogenase, quinone 2"	NQO2	"NAD(P)H dehydrogenase, quinone 2"	O	"NAD(P)H menadione oxidoreductase-1, dioxin-inducible-2|NRH:quinone oxidoreductase 2|quinone reductase 2|ribosyldihydronicotinamide dehydrogenase"	20150705	Y
9606	SERPINB6	CAP|DFNB91|MSTP057|PI-6|PI6|PTI|SPI3	ENSG00000124570	"serpin peptidase inhibitor, clade B (ovalbumin), member 6"	SERPINB6	"serpin peptidase inhibitor, clade B (ovalbumin), member 6"	O	"cytoplasmic antiproteinase|protease inhibitor 6 (placental thrombin inhibitor)|serine (or cysteine) proteinase inhibitor, clade B (ovalbumin), member 6"	20150705	Y
9606	WRNIP1	WHIP|bA420G6.2	ENSG00000124535	Werner helicase interacting protein 1	WRNIP1	Werner helicase interacting protein 1	O	Werner helicase-interacting protein 1|putative helicase RUVBL	20150705	Y
9606	PACSIN1	SDPI	ENSG00000124507	protein kinase C and casein kinase substrate in neurons 1	PACSIN1	protein kinase C and casein kinase substrate in neurons 1	O	syndapin 1|syndapin I|syndapin-1	20150705	Y
9606	USP9X	DFFRX|FAF|FAM|MRX99	ENSG00000124486	"ubiquitin specific peptidase 9, X-linked"	USP9X	"ubiquitin specific peptidase 9, X-linked"	O	"Drosophila fat facets related, X-linked|deubiquitinating enzyme FAF-X|fat facets in mammals|fat facets protein related, X-linked|fat facets protein-related, X-linked|hFAM|ubiquitin specific protease 9, X chromosome (fat facets-like Drosophila)|ubiquitin thioesterase FAF-X|ubiquitin thiolesterase FAF-X|ubiquitin-specific processing protease FAF-X|ubiquitin-specific protease 9, X chromosome|ubiquitin-specific-processing protease FAF-X"	20150705	Y
9606	IRGC	CINEMA|IFGGE|IRGC1|Iigp5|R30953_1	ENSG00000124449	"immunity-related GTPase family, cinema"	IRGC	"immunity-related GTPase family, cinema"	O	"immunity-related GTPase cinema 1|immunity-related GTPase family, cinema 1|interferon inducible GTPase 5|interferon-gamma-inducible GTPase IFGGE protein"	20150705	Y
9606	USP22	USP3L	ENSG00000124422	ubiquitin specific peptidase 22	USP22	ubiquitin specific peptidase 22	O	deubiquitinating enzyme 22|ubiquitin specific protease 22|ubiquitin thioesterase 22|ubiquitin thiolesterase 22|ubiquitin-specific processing protease 22|ubiquitin-specific-processing protease 22	20150705	Y
9606	ATP8A1	ATPASEII|ATPIA|ATPP2	ENSG00000124406	"ATPase, aminophospholipid transporter (APLT), class I, type 8A, member 1"	ATP8A1	"ATPase, aminophospholipid transporter (APLT), class I, type 8A, member 1"	O	ATPase II|ATPase class I type 8A member 1|P4-ATPase flippase complex alpha subunit ATP8A1|aminophospholipid translocase|chromaffin granule ATPase II|probable phospholipid-transporting ATPase IA	20150705	Y
9606	MPHOSPH10	CT90|MPP10|MPP10P|PPP1R106	ENSG00000124383	M-phase phosphoprotein 10 (U3 small nucleolar ribonucleoprotein)	MPHOSPH10	M-phase phosphoprotein 10 (U3 small nucleolar ribonucleoprotein)	O	"m phase phosphoprotein 10|protein phosphatase 1, regulatory subunit 106"	20150705	Y
9606	MCEE	GLOD2	ENSG00000124370	methylmalonyl CoA epimerase	MCEE	methylmalonyl CoA epimerase	O	DL-methylmalonyl-CoA racemase|glyoxalase domain containing 2	20150705	Y
9606	NAGK	GNK|HSA242910	ENSG00000124357	N-acetylglucosamine kinase	NAGK	N-acetylglucosamine kinase	O	glcNAc kinase	20150705	Y
9606	CHST8	GALNAC4ST1|GalNAc4ST|PSS3	ENSG00000124302	carbohydrate (N-acetylgalactosamine 4-0) sulfotransferase 8	CHST8	carbohydrate (N-acetylgalactosamine 4-0) sulfotransferase 8	O	GALNAC-4-ST1|GalNAc-4-O-sulfotransferase 1|N-acetylgalactosamine-4-O-sulfotransferase 1|galNAc4ST-1	20150704	Y
9606	PEPD	PROLIDASE	ENSG00000124299	peptidase D	PEPD	peptidase D	O	X-Pro dipeptidase|aminoacyl-L-proline hydrolase|imidodipeptidase|proline dipeptidase	20150705	Y
9606	FASTKD3	-	ENSG00000124279	FAST kinase domains 3	FASTKD3	FAST kinase domains 3	O	-	20150705	Y
9606	MTRR	MSR|cblE	ENSG00000124275	5-methyltetrahydrofolate-homocysteine methyltransferase reductase	MTRR	5-methyltetrahydrofolate-homocysteine methyltransferase reductase	O	"[methionine synthase]-cobalamin methyltransferase (cob(II)alamin reducing)|methionine synthase reductase, mitochondrial"	20150705	Y
9606	NEURL2	C20orf163|OZZ|OZZ-E3	ENSG00000124257	neuralized E3 ubiquitin protein ligase 2	NEURL2	neuralized E3 ubiquitin protein ligase 2	O	neuralized homolog 2	20150704	Y
9606	PTGIS	CYP8|CYP8A1|PGIS|PTGI	ENSG00000124212	prostaglandin I2 (prostacyclin) synthase	PTGIS	prostaglandin I2 (prostacyclin) synthase	O	"cytochrome P450, family 8, subfamily A, polypeptide 1|prostaglandin I2 synthase"	20150705	Y
9606	PLCG1	NCKAP3|PLC-II|PLC1|PLC148|PLCgamma1	ENSG00000124181	"phospholipase C, gamma 1"	PLCG1	"phospholipase C, gamma 1"	O	"1-phosphatidyl-D-myo-inositol-4,5-bisphosphate|1-phosphatidylinositol-4,5-bisphosphate phosphodiesterase gamma 1|1-phosphatidylinositol-4,5-bisphosphate phosphodiesterase gamma-1|PLC-148|PLC-gamma-1|inositoltrisphosphohydrolase|monophosphatidylinositol phosphodiesterase|phosphatidylinositol phospholipase C|phosphoinositidase C|phosphoinositide phospholipase C|phosphoinositide phospholipase C-gamma-1|phospholipase C, gamma 1 (formerly subtype 148)|phospholipase C-148|phospholipase C-II|phospholipase C-gamma-1|triphosphoinositide phosphodiesterase"	20150705	Y
9606	ARHGAP40	C20orf95|dJ1100H13.4	ENSG00000124143	Rho GTPase activating protein 40	ARHGAP40	Rho GTPase activating protein 40	O	rho-type GTPase-activating protein 40	20150704	Y
9606	SLPI	ALK1|ALP|BLPI|HUSI|HUSI-I|MPI|WAP4|WFDC4	ENSG00000124107	secretory leukocyte peptidase inhibitor	SLPI	secretory leukocyte peptidase inhibitor	O	HUSI-1|WAP four-disulfide core domain protein 4|mucus proteinase inhibitor|protease inhibitor WAP4|secretory leukocyte protease inhibitor (antileukoproteinase)|seminal proteinase inhibitor	20150705	Y
9606	PI3	ESI|SKALP|WAP3|WFDC14|cementoin	ENSG00000124102	"peptidase inhibitor 3, skin-derived"	PI3	"peptidase inhibitor 3, skin-derived"	O	"PI-3|WAP four-disulfide core domain 14|WAP four-disulfide core domain protein 14|elastase-specific inhibitor|pre-elafin|protease inhibitor 3, skin-derived (SKALP)|protease inhibitor WAP3|skin-derived antileukoproteinase|trappin-2"	20150705	Y
9606	MOGAT1	DGAT2L|DGAT2L1|MGAT1	ENSG00000124003	monoacylglycerol O-acyltransferase 1	MOGAT1	monoacylglycerol O-acyltransferase 1	O	acyl-CoA:monoacylglycerol acyltransferase 1|diacylglycerol O-acyltransferase 2 like 1|diacylglycerol O-acyltransferase candidate 2|diacylglycerol acyltransferase 2-like protein 1|hDC2	20150704	Y
9606	DNPEP	ASPEP|DAP	ENSG00000123992	aspartyl aminopeptidase	DNPEP	aspartyl aminopeptidase	O	-	20150705	Y
9606	PFKFB2	PFK-2/FBPase-2	ENSG00000123836	"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2"	PFKFB2	"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2"	O	"6PF-2-K/Fru-2,6-P2ASE heart-type isozyme|6PF-2-K/Fru-2,6-P2ase 2|PFK/FBPase 2|PFKFB, cardiac|fructose-2,6-bisphosphatase, cardiac isozyme"	20150705	Y
9606	ADCK4	NPHS9	ENSG00000123815	aarF domain containing kinase 4	ADCK4	aarF domain containing kinase 4	O	-	20150705	Y
9606	PLA2G12A	GXII|PLA2G12|ROSSY	ENSG00000123739	"phospholipase A2, group XIIA"	PLA2G12A	"phospholipase A2, group XIIA"	O	"GXII sPLA2|group XII secreted phospholipase A2|group XIIA secreted phospholipase A2|phosphatidylcholine 2-acylhydrolase 12A|phospholipase A2, group XII|sPLA2-XII"	20150705	Y
9606	LPGAT1	FAM34A|FAM34A1|NET8	ENSG00000123684	lysophosphatidylglycerol acyltransferase 1	LPGAT1	lysophosphatidylglycerol acyltransferase 1	O	"family with sequence similarity 34, member A"	20150705	Y
9606	METTL8	TIP	ENSG00000123600	methyltransferase like 8	METTL8	methyltransferase like 8	O	tension-induced/inhibited protein	20150705	Y
9606	NRK	NESK	ENSG00000123572	Nik related kinase	NRK	Nik related kinase	O	-	20150704	Y
9606	SERPINA7	TBG	ENSG00000123561	"serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 7"	SERPINA7	"serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 7"	O	"T4-binding globulin|serine (or cysteine) proteinase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 7|serpin A7|thyroxin-binding globulin"	20150705	Y
9606	USP45	-	ENSG00000123552	ubiquitin specific peptidase 45	USP45	ubiquitin specific peptidase 45	O	deubiquitinating enzyme 45|ubiquitin specific protease 45|ubiquitin thioesterase 45|ubiquitin thiolesterase 45|ubiquitin-specific-processing protease 45	20150705	Y
9606	NDUFAF4	C6orf66|HRPAP20|HSPC125|My013|bA22L21.1	ENSG00000123545	"NADH dehydrogenase (ubiquinone) complex I, assembly factor 4"	NDUFAF4	"NADH dehydrogenase (ubiquinone) complex I, assembly factor 4"	O	"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, assembly factor 4|hormone-regulated proliferation-associated protein of 20 kDa|hormone-regulated proliferation-associated protein, 20 kDa"	20150705	Y
9606	AMD1	ADOMETDC|AMD|SAMDC	ENSG00000123505	adenosylmethionine decarboxylase 1	AMD1	adenosylmethionine decarboxylase 1	O	S-adenosylmethionine decarboxylase 1	20150705	Y
9606	ATPAF1	ATP11|ATP11p	ENSG00000123472	ATP synthase mitochondrial F1 complex assembly factor 1	ATPAF1	ATP synthase mitochondrial F1 complex assembly factor 1	O	homolog of yeast ATP11	20150705	Y
9606	DBH	DBM	ENSG00000123454	dopamine beta-hydroxylase (dopamine beta-monooxygenase)	DBH	dopamine beta-hydroxylase (dopamine beta-monooxygenase)	O	-	20150705	Y
9606	SARDH	BPR-2|DMGDHL1|SAR|SARD|SDH	ENSG00000123453	sarcosine dehydrogenase	SARDH	sarcosine dehydrogenase	O	dimethylglycine dehydrogenase-like 1	20150705	Y
9606	METTL21B	FAM119B	ENSG00000123427	methyltransferase like 21B	METTL21B	methyltransferase like 21B	O	"family with sequence similarity 119, member B|hepatocellular carcinoma-associated antigen 557a|hepatocellularcarcinoma-associated antigen HCA557a|methyltransferase-like protein 21B"	20150705	Y
9606	SMUG1	FDG|HMUDG|UNG3	ENSG00000123415	single-strand-selective monofunctional uracil-DNA glycosylase 1	SMUG1	single-strand-selective monofunctional uracil-DNA glycosylase 1	O	-	20150705	Y
9606	CDK2	CDKN2|p33(CDK2)	ENSG00000123374	cyclin-dependent kinase 2	CDK2	cyclin-dependent kinase 2	O	cdc2-related protein kinase|cell division protein kinase 2|p33 protein kinase	20150705	Y
9606	PDE1B	HEL-S-79p|PDE1B1|PDES1B	ENSG00000123360	"phosphodiesterase 1B, calmodulin-dependent"	PDE1B	"phosphodiesterase 1B, calmodulin-dependent"	O	63 kDa Cam-PDE|calcium/calmodulin-stimulated cyclic nucleotide phosphodiesterase|calmodulin-stimulated phosphodiesterase PDE1B1|cam-PDE 1B|epididymis secretory sperm binding protein Li 79p|presumed 63kDa form of the type 1 cyclic nucleotide phosphodiesterase family known as PDE1B	20150705	Y
9606	MMP19	MMP18|RASI-1	ENSG00000123342	matrix metallopeptidase 19	MMP19	matrix metallopeptidase 19	O	matrix metalloproteinase RASI|matrix metalloproteinase-18|matrix metalloproteinase-beta19	20150704	Y
9606	ARHGAP9	10C|RGL1	ENSG00000123329	Rho GTPase activating protein 9	ARHGAP9	Rho GTPase activating protein 9	O	rho-type GTPase-activating protein 9	20150705	Y
9606	NLN	AGTBP|EP24.16|MEP|MOP	ENSG00000123213	neurolysin (metallopeptidase M3 family)	NLN	neurolysin (metallopeptidase M3 family)	O	angiotensin binding protein|angiotensin-binding protein|endopeptidase 24.16|microsomal endopeptidase|mitochondrial oligopeptidase M|neurotensin endopeptidase	20150705	Y
9606	GUCY1B2	GC-SB2	ENSG00000123201	"guanylate cyclase 1, soluble, beta 2 (pseudogene)"	GUCY1B2	"guanylate cyclase 1, soluble, beta 2 (pseudogene)"	O	-	20150504	Y
9606	ATP7B	PWD|WC1|WD|WND	ENSG00000123191	"ATPase, Cu++ transporting, beta polypeptide"	ATP7B	"ATPase, Cu++ transporting, beta polypeptide"	O	"ATPase, Cu(2+)- transporting, beta polypeptide|Wilson disease-associated protein|copper pump 2"	20150705	Y
9606	PKN1	DBK|PAK-1|PAK1|PKN|PKN-ALPHA|PRK1|PRKCL1	ENSG00000123143	protein kinase N1	PKN1	protein kinase N1	O	protease-activated kinase 1|protein kinase C-like 1|protein kinase C-like PKN|protein kinase C-related kinase 1|protein kinase PKN-alpha|protein-kinase C-related kinase 1|serine-threonine kinase N|serine-threonine protein kinase N|serine/threonine protein kinase N	20150705	Y
9606	ACOT9	ACATE2|CGI-16|MT-ACT48|MTACT48	ENSG00000123130	acyl-CoA thioesterase 9	ACOT9	acyl-CoA thioesterase 9	O	"acyl-CoA thioester hydrolase 9|acyl-Coenzyme A thioesterase 2, mitochondrial|mitochondrial Acyl-CoA Thioesterase"	20150705	Y
9606	WWP1	AIP5|Tiul1|hSDRP1	ENSG00000123124	WW domain containing E3 ubiquitin protein ligase 1	WWP1	WW domain containing E3 ubiquitin protein ligase 1	O	Nedd-4-like ubiquitin-protein ligase|TGIF-interacting ubiquitin ligase 1|WW domain-containing protein 1|atrophin-1 interacting protein 5|atrophin-1-interacting protein 5	20150705	Y
9606	CDKN2C	INK4C|p18|p18-INK4C	ENSG00000123080	"cyclin-dependent kinase inhibitor 2C (p18, inhibits CDK4)"	CDKN2C	"cyclin-dependent kinase inhibitor 2C (p18, inhibits CDK4)"	O	CDK6 inhibitor p18|cyclin-dependent inhibitor|cyclin-dependent kinase 6 inhibitor p18|p18-INK6	20150705	Y
9606	ACADS	ACAD3|SCAD	ENSG00000122971	"acyl-CoA dehydrogenase, C-2 to C-3 short chain"	ACADS	"acyl-CoA dehydrogenase, C-2 to C-3 short chain"	O	"acyl-Coenzyme A dehydrogenase, C-2 to C-3 short chain|butyryl-CoA dehydrogenase|mitochondrial short-chain specific acyl-CoA dehydrogenase|unsaturated acyl-CoA reductase"	20150705	Y
